id_sinistro,id_apolice,data_ocorrencia,tipo_sinistro,valor_reclamado,grande_monta
3548,2548,2026-01-10,Roubo,22514.28,0
3549,2549,2025-04-28,Roubo,16587.84,0
3550,2550,2025-05-26,Roubo,20784.87,0
3551,2551,2025-12-06,Roubo,19312.47,0
3552,2552,2025-11-06,Colisão,27355.91,0
3553,2553,2026-03-21,Roubo,21804.88,0
3554,2554,2025-09-08,Roubo,22310.42,0
3555,2555,2025-07-16,Alagamento,17755.4,0
3556,2556,2025-06-04,Alagamento,17295.15,0
3557,2557,2025-04-20,Alagamento,17629.7,0
3558,2558,2025-12-10,Alagamento,22655.93,0
3559,2559,2025-09-08,Alagamento,17700.05,0
3560,2560,2025-09-05,Colisão,22019.74,0
3561,2561,2025-09-08,Roubo,32872.04,0
3562,2562,2025-12-21,Roubo,25552.95,0
3563,2563,2025-07-12,Colisão,18277.18,0
3564,2564,2025-07-12,Alagamento,27559.09,0
3565,2565,2025-12-27,Alagamento,17778.5,1
3566,2566,2025-11-24,Roubo,7871.74,1
3567,2567,2026-01-03,Roubo,14131.88,0
3568,2568,2025-08-03,Roubo,8888.72,0
3569,2569,2025-11-22,Colisão,18122.26,0
3570,2570,2025-09-16,Alagamento,20370.55,0
3571,2571,2025-12-13,Roubo,30447.3,0
3572,2572,2025-11-24,Alagamento,22245.54,0
3573,2573,2026-01-21,Alagamento,18927.01,0
3574,2574,2026-04-09,Alagamento,25299.4,0
3575,2575,2026-03-04,Roubo,6820.25,0
3576,2576,2026-03-18,Roubo,21690.58,0
3577,2577,2026-03-28,Roubo,24943.61,0
3578,2578,2025-12-21,Roubo,11272.38,1
3579,2579,2026-03-30,Roubo,27209.87,0
3580,2580,2026-03-08,Roubo,22315.85,0
3581,2581,2025-12-09,Roubo,17734.67,0
3582,2582,2026-01-04,Alagamento,24104.4,0
3583,2583,2025-06-17,Roubo,34058.94,0
3584,2584,2025-12-31,Colisão,21363.92,0
3585,2585,2025-10-07,Alagamento,21767.2,0
3586,2586,2025-05-08,Colisão,17466.81,0
3587,2587,2025-12-06,Colisão,15093.61,0
3588,2588,2025-08-20,Colisão,25305.05,0
3589,2589,2026-01-05,Colisão,15055.69,0
3590,2590,2026-01-19,Alagamento,20693.56,1
3591,2591,2025-07-26,Roubo,17355.61,0
3592,2592,2026-01-16,Alagamento,23169.65,0
3593,2593,2026-04-16,Colisão,22286.47,0
3594,2594,2025-09-29,Alagamento,26564.35,0
3595,2595,2025-05-24,Alagamento,17158.95,0
3596,2596,2025-12-18,Roubo,18618.43,0
3597,2597,2025-10-05,Colisão,14310.09,0
3598,2598,2025-09-11,Alagamento,17558.38,0
3599,2599,2025-07-05,Roubo,22551.69,0
3600,2600,2025-10-28,Roubo,24859.28,1
3601,2601,2025-12-06,Alagamento,14654.08,0
3602,2602,2025-12-08,Alagamento,25543.72,0
3603,2603,2026-01-31,Colisão,28497.62,0
3604,2604,2025-07-18,Roubo,22771.3,0
3605,2605,2025-12-07,Alagamento,31665.0,0
3606,2606,2025-08-04,Roubo,15555.84,0
3607,2607,2025-07-09,Alagamento,12694.12,0
3608,2608,2026-02-04,Roubo,9448.29,0
3609,2609,2025-07-08,Roubo,29350.95,0
3610,2610,2025-06-27,Roubo,24235.58,0
3611,2611,2025-07-31,Colisão,19920.79,0
3612,2612,2026-02-11,Alagamento,21960.15,0
3613,2613,2026-02-16,Colisão,13418.36,0
3614,2614,2026-03-16,Colisão,35122.88,0
3615,2615,2026-01-23,Colisão,21043.97,0
3616,2616,2026-03-18,Roubo,20923.47,0
3617,2617,2026-01-09,Colisão,24669.52,0
3618,2618,2025-06-26,Alagamento,23181.99,0
3619,2619,2025-07-05,Colisão,21619.29,1
3620,2620,2025-11-19,Roubo,15454.44,0
3621,2621,2025-07-15,Roubo,23124.0,0
3622,2622,2025-08-14,Alagamento,31696.78,0
3623,2623,2026-04-16,Colisão,28435.52,0
3624,2624,2025-12-11,Colisão,29941.34,0
3625,2625,2025-07-22,Alagamento,17151.66,0
3626,2626,2025-07-01,Roubo,14244.21,0
3627,2627,2025-09-09,Colisão,19494.13,0
3628,2628,2025-06-19,Roubo,20597.29,0
3629,2629,2025-05-20,Colisão,26908.65,0
3630,2630,2025-12-13,Colisão,9972.52,0
3631,2631,2026-02-20,Alagamento,29554.58,0
3632,2632,2025-12-28,Colisão,19298.31,0
3633,2633,2026-03-08,Roubo,17664.21,0
3634,2634,2025-07-14,Colisão,14107.46,0
3635,2635,2025-06-02,Alagamento,10201.08,0
3636,2636,2025-05-19,Roubo,25261.5,0
3637,2637,2025-06-18,Alagamento,20704.21,1
3638,2638,2026-01-20,Roubo,12418.77,0
3639,2639,2026-04-05,Roubo,12387.66,0
3640,2640,2025-11-27,Alagamento,18217.85,0
3641,2641,2026-03-07,Colisão,30402.23,0
3642,2642,2025-05-18,Roubo,18680.93,0
3643,2643,2025-06-01,Alagamento,11123.14,0
3644,2644,2025-12-02,Alagamento,18765.09,0
3645,2645,2025-10-14,Roubo,18601.11,1
3646,2646,2025-10-06,Roubo,6077.58,0
3647,2647,2025-12-13,Roubo,19928.63,0
3648,2648,2025-10-22,Alagamento,18855.09,1
3649,2649,2025-05-28,Alagamento,24489.87,0
3650,2650,2026-03-05,Roubo,31495.8,1
3651,2651,2025-08-23,Alagamento,27105.41,0
3652,2652,2026-01-04,Alagamento,18624.42,0
3653,2653,2025-07-10,Colisão,13533.61,0
3654,2654,2026-01-23,Roubo,35898.42,0
3655,2655,2025-09-16,Colisão,20618.52,0
3656,2656,2026-01-30,Alagamento,20343.27,0
3657,2657,2025-04-30,Colisão,20111.99,0
3658,2658,2025-10-15,Colisão,21462.49,0
3659,2659,2025-12-27,Colisão,19381.25,0
3660,2660,2025-09-17,Roubo,16772.13,0
3661,2661,2026-03-04,Colisão,16935.03,0
3662,2662,2025-07-29,Roubo,20059.55,0
3663,2663,2025-10-23,Colisão,16955.9,0
3664,2664,2025-12-23,Colisão,15926.23,0
3665,2665,2025-11-16,Colisão,20905.45,0
3666,2666,2025-06-30,Roubo,18708.97,0
3667,2667,2025-07-13,Colisão,29399.26,0
3668,2668,2025-10-20,Roubo,6077.58,0
3669,2669,2026-03-10,Colisão,26892.34,0
3670,2670,2026-03-03,Colisão,27831.8,0
3671,2671,2025-09-27,Colisão,7657.41,0
3672,2672,2025-12-17,Roubo,18175.9,0
3673,2673,2026-02-20,Alagamento,18001.15,0
3674,2674,2025-11-02,Colisão,11704.34,0
3675,2675,2026-02-17,Alagamento,15531.37,0
3676,2676,2026-04-08,Colisão,13509.0,0
3677,2677,2025-07-07,Roubo,30908.18,0
3678,2678,2025-06-01,Roubo,25945.28,0
3679,2679,2025-08-13,Roubo,27986.6,0
3680,2680,2026-04-01,Alagamento,24644.64,0
3681,2681,2026-02-15,Colisão,13396.71,0
3682,2682,2025-10-17,Colisão,17070.8,0
3683,2683,2025-08-24,Roubo,23232.83,0
3684,2684,2025-06-25,Alagamento,12831.03,0
3685,2685,2025-05-26,Roubo,24591.92,1
3686,2686,2025-12-31,Alagamento,18798.02,1
3687,2687,2026-04-08,Colisão,17980.61,0
3688,2688,2026-03-18,Alagamento,24579.53,0
3689,2689,2026-01-31,Roubo,22958.66,0
3690,2690,2026-03-01,Colisão,18064.81,0
3691,2691,2025-10-25,Alagamento,27304.54,0
3692,2692,2026-02-18,Colisão,13688.36,0
3693,2693,2026-01-02,Roubo,24002.01,0
3694,2694,2025-05-29,Roubo,23863.24,0
3695,2695,2025-12-25,Alagamento,18377.32,0
3696,2696,2026-01-09,Alagamento,22240.71,0
3697,2697,2025-12-11,Roubo,12654.87,0
3698,2698,2025-05-13,Colisão,25874.47,0
3699,2699,2026-01-26,Colisão,19134.86,0
3700,2700,2025-10-29,Alagamento,17081.72,0
3701,2701,2026-04-15,Alagamento,26634.06,0
3702,2702,2026-03-20,Roubo,15977.91,1
3703,2703,2026-02-22,Alagamento,11698.57,0
3704,2704,2025-07-09,Alagamento,10798.07,0
3705,2705,2025-08-13,Colisão,23941.69,0
3706,2706,2026-03-15,Roubo,12476.7,0
3707,2707,2026-01-11,Colisão,30923.52,0
3708,2708,2026-02-04,Alagamento,7605.51,0
3709,2709,2025-07-31,Colisão,30568.97,0
3710,2710,2025-06-30,Roubo,21541.09,0
3711,2711,2025-05-08,Roubo,19670.83,0
3712,2712,2026-01-23,Roubo,16946.82,0
3713,2713,2025-07-16,Alagamento,22684.4,0
3714,2714,2025-11-23,Colisão,20029.89,1
3715,2715,2026-02-16,Roubo,26964.02,0
3716,2716,2025-10-29,Alagamento,20952.84,0
3717,2717,2025-12-09,Alagamento,21172.09,0
3718,2718,2025-07-24,Colisão,18048.73,0
3719,2719,2026-04-05,Alagamento,19912.52,0
3720,2720,2026-04-06,Alagamento,22129.3,0
3721,2721,2025-09-19,Colisão,9864.92,0
3722,2722,2025-11-09,Alagamento,12064.9,0
3723,2723,2026-03-03,Colisão,24775.86,0
3724,2724,2025-12-10,Colisão,21297.06,0
3725,2725,2026-02-22,Alagamento,19140.44,0
3726,2726,2026-02-10,Colisão,20370.65,0
3727,2727,2025-09-21,Alagamento,22371.07,0
3728,2728,2026-01-09,Colisão,16978.18,0
3729,2729,2025-08-31,Colisão,15528.4,0
3730,2730,2025-11-23,Colisão,21448.88,0
3731,2731,2025-12-04,Colisão,14312.47,0
3732,2732,2025-05-25,Alagamento,22739.8,1
3733,2733,2025-08-30,Alagamento,9911.02,0
3734,2734,2025-10-22,Colisão,26513.39,0
3735,2735,2025-11-03,Alagamento,23130.86,0
3736,2736,2025-05-18,Roubo,21814.66,0
3737,2737,2026-03-30,Colisão,26231.0,0
3738,2738,2025-11-11,Roubo,30380.67,0
3739,2739,2025-09-19,Colisão,26423.53,0
3740,2740,2026-04-04,Colisão,9070.55,0
3741,2741,2025-11-12,Colisão,12481.88,0
3742,2742,2026-02-02,Alagamento,16461.23,0
3743,2743,2025-10-05,Alagamento,20417.18,0
3744,2744,2026-01-10,Roubo,23404.73,0
3745,2745,2025-06-24,Colisão,15847.84,0
3746,2746,2025-07-12,Alagamento,21393.7,0
3747,2747,2026-03-24,Colisão,15667.71,0
3748,2748,2025-12-28,Colisão,16542.06,0
3749,2749,2025-04-27,Alagamento,11709.51,0
3750,2750,2025-04-25,Alagamento,14647.59,0
3751,2751,2025-07-26,Alagamento,12043.64,0
3752,2752,2025-10-01,Roubo,14327.66,0
3753,2753,2026-03-01,Colisão,26662.21,0
3754,2754,2026-04-03,Roubo,14488.56,0
3755,2755,2026-02-14,Colisão,36257.14,0
3756,2756,2025-05-13,Colisão,23256.79,0
3757,2757,2025-08-09,Colisão,21381.97,0
3758,2758,2025-04-30,Roubo,15041.87,0
3759,2759,2026-03-27,Roubo,24514.81,0
3760,2760,2025-06-20,Colisão,16760.13,0
3761,2761,2026-01-18,Colisão,21000.14,0
3762,2762,2025-07-19,Alagamento,35817.74,0
3763,2763,2026-04-20,Roubo,19674.8,0
3764,2764,2025-08-10,Colisão,27243.42,0
3765,2765,2025-05-18,Colisão,15985.0,0
3766,2766,2026-03-25,Colisão,20045.97,1
3767,2767,2025-10-16,Colisão,31020.8,0
3768,2768,2026-01-24,Alagamento,16448.17,0
3769,2769,2026-01-18,Alagamento,31273.92,0
3770,2770,2026-02-23,Roubo,24560.04,1
3771,2771,2025-08-29,Colisão,16840.17,0
3772,2772,2026-02-04,Colisão,24102.12,0
3773,2773,2025-12-15,Colisão,26169.4,0
3774,2774,2026-01-12,Colisão,24037.72,0
3775,2775,2025-08-16,Alagamento,10715.44,0
3776,2776,2026-03-25,Colisão,15839.38,0
3777,2777,2025-04-23,Alagamento,18754.3,0
3778,2778,2025-10-13,Roubo,19806.24,0
3779,2779,2025-08-20,Colisão,24030.8,0
3780,2780,2025-11-17,Alagamento,21338.61,0
3781,2781,2025-06-21,Alagamento,12142.95,0
3782,2782,2026-02-17,Roubo,22569.3,0
3783,2783,2025-10-06,Colisão,23969.5,0
3784,2784,2025-09-20,Colisão,23660.79,0
3785,2785,2025-08-18,Colisão,26827.15,0
3786,2786,2026-01-03,Alagamento,25326.85,0
3787,2787,2025-08-09,Colisão,23049.32,0
3788,2788,2025-12-25,Alagamento,19832.18,0
3789,2789,2025-10-05,Roubo,10163.98,0
3790,2790,2026-03-15,Roubo,22869.65,0
3791,2791,2026-02-21,Alagamento,21520.85,0
3792,2792,2026-01-05,Colisão,21909.16,0
3793,2793,2025-11-17,Colisão,12499.07,1
3794,2794,2026-01-23,Roubo,13688.4,0
3795,2795,2026-01-06,Alagamento,26659.24,0
3796,2796,2025-12-29,Colisão,20018.21,0
3797,2797,2025-12-08,Alagamento,24400.49,0
3798,2798,2025-10-26,Roubo,20430.72,0
3799,2799,2025-06-06,Alagamento,20439.46,0
3800,2800,2026-02-27,Colisão,25961.11,1
3801,2801,2025-07-16,Colisão,17122.31,0
3802,2802,2025-05-20,Colisão,20842.8,0
3803,2803,2026-03-15,Colisão,17449.1,0
3804,2804,2025-11-02,Alagamento,17617.93,0
3805,2805,2025-10-03,Roubo,18379.59,0
3806,2806,2025-08-13,Roubo,21608.65,0
3807,2807,2025-10-23,Alagamento,17348.98,0
3808,2808,2026-04-08,Roubo,27890.58,0
3809,2809,2025-10-17,Colisão,14821.56,0
3810,2810,2025-10-20,Roubo,19122.89,0
3811,2811,2025-10-19,Alagamento,17586.11,0
3812,2812,2025-12-31,Roubo,29052.74,1
3813,2813,2026-02-13,Alagamento,21453.19,1
3814,2814,2025-08-18,Alagamento,26529.74,0
3815,2815,2026-01-16,Colisão,11230.0,0
3816,2816,2026-03-10,Colisão,21881.63,0
3817,2817,2026-03-31,Colisão,25665.42,0
3818,2818,2026-01-03,Colisão,20758.7,0
3819,2819,2026-01-30,Roubo,26734.16,1
3820,2820,2025-11-28,Colisão,17114.75,0
3821,2821,2026-02-17,Alagamento,28824.04,0
3822,2822,2025-05-28,Alagamento,34230.36,0
3823,2823,2026-04-14,Colisão,18053.43,0
3824,2824,2025-10-08,Colisão,17551.03,0
3825,2825,2025-09-12,Colisão,29091.68,0
3826,2826,2025-12-14,Colisão,29858.6,0
3827,2827,2025-06-24,Colisão,17080.89,0
3828,2828,2025-04-23,Roubo,17704.89,0
3829,2829,2026-01-15,Alagamento,18546.04,0
3830,2830,2025-07-21,Roubo,12087.6,0
3831,2831,2025-12-26,Colisão,14675.43,0
3832,2832,2026-02-21,Colisão,14155.86,0
3833,2833,2026-01-03,Roubo,15592.26,0
3834,2834,2025-12-18,Alagamento,20047.81,0
3835,2835,2025-12-25,Roubo,21682.07,0
3836,2836,2026-03-31,Alagamento,29681.91,0
3837,2837,2025-06-18,Roubo,14191.03,0
3838,2838,2025-09-24,Colisão,26240.92,0
3839,2839,2025-12-30,Alagamento,18958.08,0
3840,2840,2025-10-18,Roubo,19957.99,0
3841,2841,2025-12-09,Colisão,24359.89,0
3842,2842,2025-07-23,Alagamento,13435.18,0
3843,2843,2025-07-16,Roubo,22582.74,0
3844,2844,2025-08-30,Alagamento,21270.24,0
3845,2845,2025-12-23,Colisão,23251.53,0
3846,2846,2025-09-13,Alagamento,22016.06,0
3847,2847,2025-06-19,Alagamento,35180.91,0
3848,2848,2025-06-24,Alagamento,16382.7,0
3849,2849,2025-08-19,Roubo,17031.43,0
3850,2850,2025-10-24,Roubo,16471.42,0
3851,2851,2026-03-04,Colisão,16882.65,0
3852,2852,2026-04-08,Roubo,16384.84,0
3853,2853,2025-11-07,Alagamento,27484.96,0
3854,2854,2025-08-22,Roubo,28891.85,0
3855,2855,2026-01-29,Roubo,16789.85,0
3856,2856,2026-04-07,Alagamento,15199.9,0
3857,2857,2025-05-21,Alagamento,23123.68,0
3858,2858,2026-02-11,Colisão,16902.43,0
3859,2859,2025-11-24,Roubo,24105.31,0
3860,2860,2025-06-16,Colisão,21491.9,0
3861,2861,2026-02-16,Roubo,11046.55,0
3862,2862,2025-11-24,Alagamento,29663.71,0
3863,2863,2025-05-23,Roubo,31173.21,0
3864,2864,2025-07-03,Alagamento,16534.34,0
3865,2865,2025-12-24,Colisão,17902.32,0
3866,2866,2026-01-06,Alagamento,21995.98,0
3867,2867,2025-11-16,Colisão,22291.3,0
3868,2868,2025-07-20,Alagamento,24260.97,0
3869,2869,2025-08-10,Colisão,32475.8,0
3870,2870,2025-11-18,Colisão,19183.2,1
3871,2871,2025-07-16,Colisão,15406.89,0
3872,2872,2025-12-13,Roubo,11875.69,0
3873,2873,2026-01-06,Colisão,15816.32,0
3874,2874,2025-11-07,Colisão,20057.28,0
3875,2875,2025-04-17,Alagamento,31165.19,0
3876,2876,2025-06-01,Alagamento,17112.79,1
3877,2877,2026-01-25,Roubo,21618.7,0
3878,2878,2025-09-20,Roubo,20158.8,0
3879,2879,2025-10-09,Colisão,27481.17,0
3880,2880,2025-12-27,Alagamento,35616.26,0
3881,2881,2025-08-25,Roubo,17032.21,0
3882,2882,2025-07-07,Colisão,17284.0,0
3883,2883,2025-11-24,Roubo,26604.59,0
3884,2884,2026-04-02,Alagamento,24402.87,0
3885,2885,2026-03-30,Roubo,31482.13,0
3886,2886,2025-10-30,Colisão,23807.49,0
3887,2887,2026-02-14,Colisão,18074.99,0
3888,2888,2026-01-09,Alagamento,23848.37,0
3889,2889,2025-08-03,Alagamento,26996.85,0
3890,2890,2025-09-17,Roubo,25245.16,0
3891,2891,2025-09-05,Roubo,23341.61,0
3892,2892,2025-09-08,Roubo,26741.42,0
3893,2893,2025-11-15,Roubo,27365.11,0
3894,2894,2025-09-23,Alagamento,28658.8,0
3895,2895,2025-07-22,Colisão,24201.2,0
3896,2896,2026-04-29,Colisão,19242.94,0
3897,2897,2026-03-30,Roubo,21150.28,0
3898,2898,2025-07-20,Colisão,27591.27,0
3899,2899,2025-08-26,Alagamento,15293.62,0
3900,2900,2025-11-15,Alagamento,22499.26,0
3901,2901,2025-08-21,Colisão,17868.06,0
3902,2902,2026-01-02,Roubo,20433.31,0
3903,2903,2026-01-22,Roubo,28028.51,0
3904,2904,2025-11-24,Alagamento,21420.03,0
3905,2905,2025-12-29,Alagamento,20540.84,1
3906,2906,2025-05-24,Roubo,11993.97,0
3907,2907,2025-07-02,Roubo,24794.03,0
3908,2908,2026-01-14,Colisão,24181.6,0
3909,2909,2025-10-29,Colisão,33405.98,0
3910,2910,2026-01-29,Roubo,18388.07,0
3911,2911,2025-05-29,Colisão,21590.52,0
3912,2912,2025-12-06,Roubo,21774.26,0
3913,2913,2026-03-30,Roubo,29845.72,0
3914,2914,2025-06-10,Roubo,19679.45,1
3915,2915,2026-04-28,Colisão,21954.39,1
3916,2916,2026-03-03,Colisão,23953.16,0
3917,2917,2025-08-07,Colisão,21392.75,1
3918,2918,2025-12-26,Colisão,17545.38,0
3919,2919,2025-06-22,Roubo,21438.21,0
3920,2920,2025-07-07,Alagamento,26783.7,0
3921,2921,2025-04-26,Colisão,14019.88,0
3922,2922,2025-07-14,Alagamento,21066.75,0
3923,2923,2025-07-16,Roubo,16003.57,0
3924,2924,2025-11-28,Alagamento,27521.61,0
3925,2925,2025-08-04,Roubo,11001.32,0
3926,2926,2025-05-24,Roubo,16861.72,0
3927,2927,2026-01-22,Colisão,22551.15,0
3928,2928,2025-08-07,Colisão,29773.22,0
3929,2929,2026-04-15,Colisão,19859.01,0
3930,2930,2025-05-07,Alagamento,16884.34,0
3931,2931,2026-04-15,Colisão,31691.5,0
3932,2932,2025-12-19,Roubo,11458.19,0
3933,2933,2025-08-02,Alagamento,6895.19,0
3934,2934,2025-12-18,Roubo,22932.84,0
3935,2935,2025-05-15,Colisão,17207.34,0
3936,2936,2025-12-05,Colisão,14051.99,0
3937,2937,2025-12-22,Alagamento,24563.71,0
3938,2938,2026-03-08,Alagamento,21740.33,0
3939,2939,2025-06-27,Colisão,16830.38,0
3940,2940,2025-05-17,Colisão,12477.46,1
3941,2941,2025-10-27,Roubo,25561.05,0
3942,2942,2025-07-06,Alagamento,24210.27,0
3943,2943,2025-06-20,Alagamento,19655.86,0
3944,2944,2025-07-18,Alagamento,31481.71,1
3945,2945,2025-07-25,Roubo,13755.08,0
3946,2946,2025-08-04,Alagamento,10987.11,0
3947,2947,2025-08-07,Alagamento,16053.48,0
3948,2948,2025-07-14,Alagamento,19981.56,0
3949,2949,2025-07-22,Roubo,21737.53,0
3950,2950,2025-05-07,Alagamento,18792.48,0
3951,2951,2025-07-25,Alagamento,22398.26,0
3952,2952,2025-06-01,Colisão,12652.28,0
3953,2953,2026-04-09,Alagamento,29033.21,0
3954,2954,2025-11-20,Colisão,19759.33,0
3955,2955,2025-10-18,Alagamento,27049.07,1
3956,2956,2026-03-02,Alagamento,22341.56,0
3957,2957,2025-07-13,Colisão,23034.57,0
3958,2958,2025-10-02,Roubo,23721.42,0
3959,2959,2026-02-16,Alagamento,22979.6,1
3960,2960,2026-02-21,Roubo,24164.82,0
3961,2961,2026-02-15,Colisão,28336.65,0
3962,2962,2025-09-09,Roubo,21452.99,0
3963,2963,2025-10-26,Roubo,24567.64,0
3964,2964,2026-04-03,Colisão,19713.24,1
3965,2965,2026-01-17,Colisão,29011.05,1
3966,2966,2025-05-20,Colisão,16147.78,0
3967,2967,2026-04-07,Colisão,31203.98,0
3968,2968,2025-10-13,Colisão,20014.55,0
3969,2969,2025-09-28,Alagamento,11562.96,0
3970,2970,2026-03-16,Colisão,21037.18,0
3971,2971,2026-03-28,Alagamento,16119.46,0
3972,2972,2026-01-02,Roubo,25367.7,0
3973,2973,2026-02-04,Roubo,16292.24,1
3974,2974,2025-11-23,Roubo,17546.9,1
3975,2975,2025-05-21,Roubo,8774.77,0
3976,2976,2025-05-31,Roubo,17509.68,1
3977,2977,2025-09-02,Alagamento,6077.58,0
3978,2978,2025-06-29,Roubo,10632.31,0
3979,2979,2025-12-03,Roubo,24880.1,0
3980,2980,2025-12-06,Colisão,25034.38,1
3981,2981,2026-04-09,Alagamento,22844.37,0
3982,2982,2025-08-12,Roubo,14381.73,0
3983,2983,2025-07-10,Alagamento,19968.64,0
3984,2984,2025-11-16,Colisão,20236.72,0
3985,2985,2025-06-21,Alagamento,13218.55,0
3986,2986,2026-02-21,Alagamento,29395.64,0
3987,2987,2026-03-07,Roubo,25590.86,0
3988,2988,2025-10-30,Colisão,18915.69,0
3989,2989,2026-02-22,Alagamento,20422.01,0
3990,2990,2025-04-13,Alagamento,21525.08,0
3991,2991,2025-10-16,Roubo,7849.8,0
3992,2992,2025-12-26,Colisão,18756.37,0
3993,2993,2025-11-25,Roubo,16113.8,0
3994,2994,2025-11-22,Colisão,14171.18,0
3995,2995,2025-10-15,Colisão,18550.2,0
3996,2996,2026-04-01,Colisão,31184.2,0
3997,2997,2026-01-02,Alagamento,24153.39,0
3998,2998,2025-11-12,Roubo,16787.23,1
3999,2999,2025-06-27,Roubo,23738.53,0
4000,3000,2025-11-11,Alagamento,28763.31,0
4001,3001,2025-07-21,Colisão,25878.15,0
4002,3002,2025-10-30,Colisão,20621.02,0
4003,3003,2025-05-16,Colisão,16326.8,0
4004,3004,2026-01-16,Colisão,24502.12,1
4005,3005,2025-10-02,Alagamento,22650.05,0
4006,3006,2025-07-02,Colisão,25699.23,0
4007,3007,2025-05-13,Colisão,24118.92,0
4008,3008,2025-11-29,Roubo,26637.36,0
4009,3009,2025-04-22,Roubo,17005.68,0
4010,3010,2025-08-18,Colisão,28265.19,0
4011,3011,2025-05-07,Roubo,21459.54,0
4012,3012,2025-12-16,Roubo,32871.19,0
4013,3013,2026-01-30,Alagamento,16070.02,0
4014,3014,2026-03-06,Colisão,30809.08,0
4015,3015,2025-06-22,Alagamento,21461.43,0
4016,3016,2025-09-05,Colisão,16299.57,0
4017,3017,2025-08-25,Colisão,17317.76,0
4018,3018,2025-05-28,Colisão,18311.68,0
4019,3019,2026-04-05,Colisão,22836.52,1
4020,3020,2025-09-13,Roubo,23436.19,0
4021,3021,2025-07-08,Colisão,16771.9,0
4022,3022,2025-08-01,Colisão,20110.6,0
4023,3023,2025-06-12,Alagamento,33278.44,0
4024,3024,2026-01-22,Alagamento,30757.9,0
4025,3025,2025-07-09,Alagamento,22910.41,0
4026,3026,2026-03-06,Roubo,20489.58,0
4027,3027,2025-11-17,Alagamento,20988.11,0
4028,3028,2026-02-21,Roubo,23987.32,0
4029,3029,2025-05-04,Roubo,14042.51,0
4030,3030,2026-01-16,Alagamento,18694.39,0
4031,3031,2025-07-13,Colisão,10117.65,0
4032,3032,2025-09-21,Alagamento,22684.93,0
4033,3033,2025-06-12,Roubo,24192.0,1
4034,3034,2026-02-13,Alagamento,17322.01,0
4035,3035,2025-05-29,Roubo,29824.65,0
4036,3036,2025-07-27,Roubo,12808.92,0
4037,3037,2025-08-22,Roubo,11358.75,0
4038,3038,2025-06-24,Colisão,21622.74,0
4039,3039,2025-08-28,Colisão,26622.44,0
4040,3040,2025-04-26,Alagamento,30492.83,0
4041,3041,2025-06-23,Alagamento,17469.71,0
4042,3042,2025-08-14,Roubo,26814.39,0
4043,3043,2026-01-05,Roubo,20024.58,0
4044,3044,2025-10-27,Colisão,19209.46,0
4045,3045,2025-05-17,Alagamento,25629.13,0
4046,3046,2025-09-06,Roubo,24223.16,0
4047,3047,2026-02-12,Roubo,10677.96,0
4048,3048,2025-10-14,Roubo,29232.41,0
4049,3049,2025-07-04,Alagamento,28646.23,0
4050,3050,2025-10-07,Roubo,16456.7,0
4051,3051,2025-06-12,Alagamento,22664.14,0
4052,3052,2025-12-31,Roubo,23261.12,0
4053,3053,2025-09-12,Roubo,21842.88,1
4054,3054,2025-10-30,Alagamento,16914.09,0
4055,3055,2025-06-27,Colisão,16176.77,0
4056,3056,2025-06-08,Colisão,20103.31,0
4057,3057,2025-04-25,Roubo,27385.97,0
4058,3058,2025-12-12,Alagamento,23562.39,0
4059,3059,2026-01-07,Colisão,18006.17,0
4060,3060,2025-05-29,Roubo,24948.68,0
4061,3061,2026-02-10,Alagamento,6077.58,0
4062,3062,2025-06-15,Alagamento,27240.33,0
4063,3063,2026-03-26,Colisão,9685.36,0
4064,3064,2026-01-31,Colisão,18055.85,0
4065,3065,2025-04-26,Alagamento,13453.73,0
4066,3066,2025-06-15,Roubo,12390.08,0
4067,3067,2025-06-26,Colisão,27313.64,0
4068,3068,2025-06-15,Colisão,17416.12,0
4069,3069,2025-11-22,Roubo,22364.52,0
4070,3070,2025-12-11,Roubo,19973.45,0
4071,3071,2025-12-28,Roubo,23157.87,0
4072,3072,2025-12-15,Alagamento,20725.51,0
4073,3073,2025-07-23,Alagamento,12461.12,0
4074,3074,2025-06-07,Colisão,26313.51,0
4075,3075,2025-08-01,Colisão,17257.77,0
4076,3076,2026-02-26,Colisão,10798.36,1
4077,3077,2026-02-04,Roubo,17656.71,0
4078,3078,2025-07-14,Alagamento,29379.61,0
4079,3079,2026-01-13,Alagamento,25425.91,0
4080,3080,2026-02-21,Alagamento,18139.65,0
4081,3081,2025-05-14,Alagamento,18135.97,1
4082,3082,2026-01-01,Roubo,18303.85,0
4083,3083,2025-12-12,Colisão,32880.22,0
4084,3084,2025-12-15,Alagamento,22579.86,0
4085,3085,2025-10-22,Colisão,22872.23,0
4086,3086,2026-01-30,Colisão,26520.25,1
4087,3087,2025-12-07,Alagamento,21709.87,0
4088,3088,2025-07-24,Colisão,18684.26,1
4089,3089,2026-02-10,Colisão,19065.28,0
4090,3090,2026-02-14,Roubo,19823.45,0
4091,3091,2025-08-22,Roubo,20032.39,0
4092,3092,2025-09-22,Colisão,24680.84,0
4093,3093,2026-03-09,Colisão,20574.32,0
4094,3094,2025-11-27,Colisão,24711.3,0
4095,3095,2025-08-09,Colisão,19768.05,0
4096,3096,2026-01-23,Colisão,20736.53,0
4097,3097,2025-09-11,Colisão,8114.38,0
4098,3098,2026-01-27,Roubo,25827.67,0
